%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1646632573193344013,7475,1646632573193225161,gnss,-1,1,35.154655198,136.966574763,77.2633,2.4571,-0.0855,0.5674,-0.0855,2.6825,-1.0286,0.5674,-1.0286,6.627,3
1646632573395233213,7476,1646632573394962792,gnss,-1,1,35.154671352,136.966577334,77.8337,2.5585,0.8378,-1.2014,0.8378,2.861,-1.8762,-1.2014,-1.8762,7.0744,3
1646632573596283493,7477,1646632573596084648,gnss,-1,1,35.154690469,136.966583797,77.4354,2.6762,1.2349,-1.9988,1.2349,3.0471,-2.6322,-1.9988,-2.6322,7.7854,3
1646632573797293805,7478,1646632573797121349,gnss,-1,1,35.154709115,136.96658897,77.3215,2.6762,1.2349,-1.9987,1.2349,3.0471,-2.6321,-1.9987,-2.6321,7.7854,3
1646632573998249191,7479,1646632573998082244,gnss,-1,1,35.154727956,136.966594189,77.3896,2.7387,1.0823,-2.0417,1.0823,3.1071,-2.5973,-2.0417,-2.5973,7.7911,3
1646632574198571344,7480,1646632574198436627,gnss,-1,1,35.154747693,136.966599179,77.2794,2.7387,1.0823,-2.0416,1.0823,3.1071,-2.5972,-2.0416,-2.5972,7.791,3
1646632574401452704,7481,1646632574401164016,gnss,-1,1,35.154767707,136.966603702,77.2487,2.6762,1.2349,-1.9986,1.2349,3.047,-2.6317,-1.9986,-2.6317,7.7852,3
1646632574602036198,7482,1646632574601705992,gnss,-1,1,35.154788034,136.966608323,77.2021,2.6762,1.2349,-1.9986,1.2349,3.047,-2.6316,-1.9986,-2.6316,7.7852,3
1646632574793557718,7483,1646632574793298303,gnss,-1,1,35.154808558,136.966612497,77.1145,2.6762,1.2349,-1.9986,1.2349,3.047,-2.6315,-1.9986,-2.6315,7.7851,3
1646632574994629246,7484,1646632574994439600,gnss,-1,1,35.154829171,136.966616982,77.1176,2.7812,1.0931,-2.5472,1.0931,3.078,-2.3426,-2.5472,-2.3426,8.4537,3
1646632575204889666,7485,1646632575204766339,gnss,-1,1,35.154849299,136.966621322,77.3956,3.0947,0.3486,-3.5213,0.3486,3.1779,-1.4292,-3.5213,-1.4292,9.5098,3
1646632575398227830,7486,1646632575397952226,gnss,-1,1,35.154867688,136.966626263,78.0775,4.4195,-2.4159,-5.2102,-2.4159,3.7177,2.5087,-5.2102,2.5087,10.8005,3
1646632575597257455,7487,1646632575597156331,gnss,-1,1,35.154892266,136.96662963,76.746,3.1001,-1.5059,-3.094,-1.5059,3.1471,2.1312,-3.094,2.1312,8.6543,3
1646632575798525961,7488,1646632575798407931,gnss,-1,1,35.154913657,136.966631704,76.7059,3.1001,-1.506,-3.094,-1.506,3.1471,2.1313,-3.094,2.1313,8.6541,3
1646632575998766419,7489,1646632575998656382,gnss,-1,1,35.154931968,136.966633977,77.8493,2.9285,-1.4619,-2.3413,-1.4619,3.1445,2.0064,-2.3413,2.0064,7.6627,3
1646632576199915842,7490,1646632576199803636,gnss,-1,1,35.154952355,136.966634071,77.9533,4.4194,-2.4161,-5.2095,-2.4161,3.7177,2.5091,-5.2095,2.5091,10.7994,3
1646632576400127156,7491,1646632576400012097,gnss,-1,1,35.154972924,136.96663483,77.9558,4.4194,-2.4161,-5.2094,-2.4161,3.7177,2.5092,-5.2094,2.5092,10.7991,3
1646632576592198305,7492,1646632576592052154,gnss,-1,1,35.154991631,136.966635784,78.0386,3.9201,-1.7487,-4.9182,-1.7487,3.4591,2.0805,-4.9182,2.0805,10.7018,3
1646632576795245217,7493,1646632576795019234,gnss,-1,1,35.155011799,136.966635664,78.0585,3.9201,-1.7487,-4.918,-1.7487,3.4591,2.0807,-4.918,2.0807,10.7015,3
1646632576997361322,7494,1646632576997108284,gnss,-1,1,35.155032413,136.966635876,78.1887,3.9466,-1.6695,-4.885,-1.6695,3.5095,2.1788,-4.885,2.1788,10.7244,3
1646632577197426498,7495,1646632577197304813,gnss,-1,1,35.155053615,136.966635009,78.0208,3.9201,-1.7525,-4.9213,-1.7525,3.5417,2.4328,-4.9213,2.4328,10.903,3
1646632577401296991,7496,1646632577401182350,gnss,-1,1,35.155080508,136.96662958,76.7772,3.4462,-1.274,-3.6968,-1.274,3.4812,0.5253,-3.6968,0.5253,9.8002,3
1646632577592500146,7497,1646632577592376120,gnss,-1,1,35.155100451,136.966629964,76.9541,3.4506,-1.4357,-3.7618,-1.4357,3.614,0.5058,-3.7618,0.5058,9.7279,3
1646632577793685196,7498,1646632577793579295,gnss,-1,1,35.155121,136.966625191,76.4261,3.0225,1.271,-1.5969,1.271,3.3289,-2.6294,-1.5969,-2.6294,7.9474,3
1646632577994724926,7499,1646632577994621958,gnss,-1,1,35.155141918,136.966623305,76.4359,2.9313,0.9756,-1.7568,0.9756,3.2046,-2.7522,-1.7568,-2.7522,7.9013,3
1646632578196040444,7500,1646632578195875604,gnss,-1,1,35.155161851,136.966623552,76.2307,2.8294,1.291,-2.0334,1.291,3.257,-2.5866,-2.0334,-2.5866,7.79,3
1646632578396116232,7501,1646632578395838572,gnss,-1,1,35.155182083,136.966619897,76.1439,2.8294,1.2909,-2.0334,1.2909,3.257,-2.5865,-2.0334,-2.5865,7.79,3
1646632578598086957,7502,1646632578597889596,gnss,-1,1,35.15520184,136.96661576,76.0764,2.7453,1.1536,-2.0397,1.1536,3.2198,-2.5899,-2.0397,-2.5899,7.7898,3
1646632578800090107,7503,1646632578799895190,gnss,-1,1,35.155221393,136.966609736,76.0654,2.8263,1.2984,-1.7764,1.2984,3.1931,-2.3801,-1.7764,-2.3801,7.9236,3
1646632579002090346,7504,1646632579001863852,gnss,-1,1,35.155242807,136.966604548,75.7415,2.782,1.4243,-1.7102,1.4243,3.1181,-2.4459,-1.7102,-2.4459,7.9101,3
1646632579203100679,7505,1646632579203003798,gnss,-1,1,35.1552641,136.96660254,75.6551,2.8141,1.5547,-1.675,1.5547,3.2498,-2.3926,-1.675,-2.3926,7.9151,3
1646632579393141947,7506,1646632579393036049,gnss,-1,1,35.155282378,136.96659799,75.4695,2.7593,1.2023,-2.0425,1.2023,3.1723,-2.6055,-2.0425,-2.6055,7.7891,3
1646632579595270276,7507,1646632579595158974,gnss,-1,1,35.155302107,136.966594034,75.4656,2.7594,1.2023,-2.0425,1.2023,3.1723,-2.6054,-2.0425,-2.6054,7.7891,3
1646632579796442558,7508,1646632579796304319,gnss,-1,1,35.155322979,136.966591983,75.205,3.1481,2.1115,-2.8316,2.1115,3.7437,-3.44,-2.8316,-3.44,8.1922,3
1646632579997559957,7509,1646632579997445596,gnss,-1,1,35.155342232,136.966587313,75.1895,3.1481,2.1115,-2.8316,2.1115,3.7437,-3.4399,-2.8316,-3.4399,8.1921,3
1646632580198660545,7510,1646632580198550762,gnss,-1,1,35.155362305,136.966582363,74.9402,3.2275,2.2708,-3.0336,2.2708,3.8702,-3.6697,-3.0336,-3.6697,8.3596,3
1646632580402001767,7511,1646632580401724288,gnss,-1,1,35.155380645,136.966578302,74.9407,3.2275,2.2708,-3.0336,2.2708,3.8702,-3.6696,-3.0336,-3.6696,8.3596,3
1646632580592509899,7512,1646632580592354264,gnss,-1,1,35.155401367,136.966576361,74.7302,3.3287,2.4108,-2.9776,2.4108,3.9529,-3.6239,-2.9776,-3.6239,8.3698,3
1646632580794306437,7513,1646632580794137440,gnss,-1,1,35.155422056,136.966571107,74.663,3.3885,2.6413,-2.8459,2.6413,4.0529,-3.5368,-2.8459,-3.5368,8.3978,3
1646632580996246644,7514,1646632580996004171,gnss,-1,1,35.155440552,136.966566114,74.6364,3.619,2.9616,-2.8453,2.9616,4.2918,-3.5362,-2.8453,-3.5362,8.3979,3
1646632581197233145,7515,1646632581197131981,gnss,-1,1,35.155457218,136.966558499,74.8223,3.3636,2.5436,-2.6957,2.5436,3.9307,-3.3815,-2.6957,-3.3815,8.3749,3
1646632581400727725,7516,1646632581400385453,gnss,-1,1,35.155479639,136.966560732,74.5444,3.619,2.9616,-2.8452,2.9616,4.2918,-3.536,-2.8452,-3.536,8.3979,3
1646632581601502490,7517,1646632581601250141,gnss,-1,1,35.155498366,136.966557372,74.6703,3.7058,2.9074,-3.3261,2.9074,4.3102,-3.3193,-3.3261,-3.3193,9.1863,3
1646632581802395807,7518,1646632581802175187,gnss,-1,1,35.155516356,136.966555482,74.7029,3.7267,2.8236,-3.3981,2.8236,4.4787,-3.0863,-3.3981,-3.0863,9.2677,3
1646632581993182782,7519,1646632581992987649,gnss,-1,1,35.155534013,136.966547807,74.6221,3.502,2.5486,-3.0505,2.5486,3.9962,-2.9452,-3.0505,-2.9452,9.0711,3
1646632582204209355,7520,1646632582204093799,gnss,-1,1,35.155555108,136.966543378,74.679,3.5724,2.4665,-2.9692,2.4665,4.0386,-3.0129,-2.9692,-3.0129,9.0976,3
1646632582397291422,7521,1646632582397054672,gnss,-1,1,35.155574211,136.966539793,74.7649,3.6726,2.2706,-3.1559,2.2706,4.1829,-2.7594,-3.1559,-2.7594,9.1961,3
1646632582609075425,7522,1646632582608820447,gnss,-1,1,35.155592675,136.966536033,74.7604,3.5724,2.4665,-2.9691,2.4665,4.0385,-3.0126,-2.9691,-3.0126,9.0976,3
1646632582800798250,7523,1646632582800595338,gnss,-1,1,35.155610026,136.966535492,74.4917,3.502,2.5486,-3.0503,2.5486,3.9961,-2.9445,-3.0503,-2.9445,9.0712,3
1646632583001824220,7524,1646632583001502259,gnss,-1,1,35.155631059,136.966533631,74.221,3.7443,2.8485,-3.1079,2.8485,4.1786,-2.9994,-3.1079,-2.9994,9.0752,3
1646632583211859165,7525,1646632583211751441,gnss,-1,1,35.155650054,136.966529889,74.1157,3.7443,2.8485,-3.1078,2.8485,4.1786,-2.9992,-3.1078,-2.9992,9.0752,3
1646632583392737342,7526,1646632583392610711,gnss,-1,1,35.155661965,136.966506882,74.4765,4.0442,2.3204,-4.1054,2.3204,4.0139,-2.4175,-4.1054,-2.4175,10.3568,3
1646632583593919590,7527,1646632583593782973,gnss,-1,1,35.155685103,136.966500575,73.4919,4.216,1.6094,-4.6974,1.6094,3.9834,-1.8161,-4.6974,-1.8161,10.7721,3
1646632583794893210,7528,1646632583794789259,gnss,-1,1,35.155698725,136.966501718,74.4952,3.904,2.0487,-4.1595,2.0487,3.8533,-2.5137,-4.1595,-2.5137,10.3481,3
1646632583996757332,7529,1646632583996501841,gnss,-1,1,35.155713018,136.966500475,74.7152,3.7715,2.1626,-4.1708,2.1626,3.8238,-2.5046,-4.1708,-2.5046,10.3476,3
1646632584195619235,7530,1646632584195503849,gnss,-1,1,35.155733246,136.966495505,74.186,4.0852,2.1941,-4.5229,2.1941,4.0798,-1.8299,-4.5229,-1.8299,10.753,3
1646632584398674932,7531,1646632584398321849,gnss,-1,1,35.155754373,136.966496131,73.7232,3.3912,0.7015,-3.472,0.7015,3.6119,1.9106,-3.472,1.9106,10.1006,3
1646632584601900636,7532,1646632584601467531,gnss,-1,1,35.155772668,136.966493683,73.4744,3.3429,0.1577,-3.5676,0.1577,3.5177,1.6379,-3.5676,1.6379,10.0312,3
1646632584803133237,7533,1646632584802627397,gnss,-1,1,35.155794382,136.966485978,73.3955,3.4844,-1.0174,-3.57,-1.0174,3.6792,1.6441,-3.57,1.6441,10.0311,3
1646632585004049933,7534,1646632585003644917,gnss,-1,1,35.155809659,136.966498159,74.6401,3.3473,0.5306,-3.5244,0.5306,3.8258,2.3189,-3.5244,2.3189,10.1895,3
1646632585203218704,7535,1646632585203115238,gnss,-1,1,35.155827916,136.966493347,75.009,3.3795,-0.2255,-3.3164,-0.2255,3.8918,1.7885,-3.3164,1.7885,10.6377,3
1646632585397743292,7536,1646632585397356281,gnss,-1,1,35.15584609,136.96649226,75.1451,3.4365,0.7594,-3.1622,0.7594,4.0199,2.1936,-3.1622,2.1936,10.7574,3
1646632585597937577,7537,1646632585597593482,gnss,-1,1,35.155862971,136.966486257,74.3521,3.121,1.3485,-2.415,1.3485,3.6086,-1.24,-2.415,-1.24,8.6125,3
1646632585798444868,7538,1646632585798119621,gnss,-1,1,35.15588052,136.966482212,74.4359,3.121,1.3485,-2.4149,1.3485,3.6086,-1.2395,-2.4149,-1.2395,8.6125,3
1646632586000851787,7539,1646632586000386300,gnss,-1,1,35.155899335,136.966477107,74.158,3.0759,1.5541,-2.2734,1.5541,3.4275,-1.7176,-2.2734,-1.7176,8.5207,3
1646632586199842344,7540,1646632586199740412,gnss,-1,1,35.155916895,136.966473102,74.2107,3.0759,1.554,-2.2732,1.554,3.4275,-1.7173,-2.2732,-1.7173,8.5206,3
1646632586401990339,7541,1646632586401781441,gnss,-1,1,35.15593411,136.966469896,74.0623,3.0759,1.554,-2.2731,1.554,3.4275,-1.717,-2.2731,-1.717,8.5206,3
1646632586592996623,7542,1646632586592818343,gnss,-1,1,35.155951858,136.966460955,73.8886,3.0984,1.2005,-2.2083,1.2005,3.315,-2.0759,-2.2083,-2.0759,8.5525,3
1646632586795530761,7543,1646632586794974522,gnss,-1,1,35.155968783,136.966459897,73.5579,3.0352,1.3654,-2.3413,1.3654,3.2445,-1.9096,-2.3413,-1.9096,8.4969,3
1646632586994314718,7544,1646632586994172141,gnss,-1,1,35.155986123,136.966456322,73.5539,3.0352,1.3654,-2.3412,1.3654,3.2444,-1.9093,-2.3412,-1.9093,8.4969,3
1646632587196763069,7545,1646632587196653868,gnss,-1,1,35.156003107,136.96644849,73.2003,3.1569,0.4379,-2.5069,0.4379,3.3987,-2.1022,-2.5069,-2.1022,8.4866,3
1646632587397855539,7546,1646632587397742422,gnss,-1,1,35.156020695,136.966444344,73.7088,3.084,0.7735,-2.0186,0.7735,3.3568,-2.7626,-2.0186,-2.7626,8.9633,3
1646632587600886182,7547,1646632587600558466,gnss,-1,1,35.156036321,136.966443169,73.396,2.9966,1.0741,-2.2695,1.0741,3.2692,-2.5508,-2.2695,-2.5508,8.8408,3
1646632587799548880,7548,1646632587799340064,gnss,-1,1,35.1560534,136.966441005,73.5056,2.9966,1.0741,-2.2694,1.0741,3.2692,-2.5506,-2.2694,-2.5506,8.8408,3
1646632588000282532,7549,1646632588000090223,gnss,-1,1,35.156070101,136.966439911,72.9175,2.9657,1.2116,-2.5191,1.2116,3.186,-2.1126,-2.5191,-2.1126,8.39,3
1646632588201496766,7550,1646632588201373427,gnss,-1,1,35.156087406,136.966436725,72.9196,2.9657,1.2116,-2.5191,1.2116,3.186,-2.1124,-2.5191,-2.1124,8.39,3
1646632588393859901,7551,1646632588393565832,gnss,-1,1,35.156105799,136.966432203,73.1451,3.157,0.4374,-2.5065,0.4374,3.3986,-2.1011,-2.5065,-2.1011,8.4861,3
1646632588593089991,7552,1646632588592976874,gnss,-1,1,35.156122331,136.966429742,73.3129,3.0377,1.0218,-2.3784,1.0218,3.2505,-2.2661,-2.3784,-2.2661,8.4548,3
1646632588797104357,7553,1646632588796274611,gnss,-1,1,35.156138469,136.966427093,73.2616,2.9657,1.2115,-2.5189,1.2115,3.186,-2.1119,-2.5189,-2.1119,8.3897,3
1646632588995664365,7554,1646632588995490009,gnss,-1,1,35.156155606,136.966423079,73.6915,2.9966,1.0739,-2.2688,1.0739,3.269,-2.5495,-2.2688,-2.5495,8.8404,3
1646632589195948143,7555,1646632589195805123,gnss,-1,1,35.156172745,136.966421639,73.7906,3.0183,1.2279,-2.2421,1.2279,3.4129,-2.4846,-2.2421,-2.4846,8.8466,3
1646632589397650270,7556,1646632589397555645,gnss,-1,1,35.156189622,136.966418718,73.9528,3.0183,1.2279,-2.242,1.2279,3.4129,-2.4844,-2.242,-2.4844,8.8465,3
1646632589597864050,7557,1646632589597730489,gnss,-1,1,35.15620565,136.966417075,73.5518,2.9884,1.3506,-2.4912,1.3506,3.3303,-2.0237,-2.4912,-2.0237,8.3977,3
1646632589799611203,7558,1646632589799425438,gnss,-1,1,35.156222382,136.966414309,73.5628,3.0504,1.1582,-2.3647,1.1582,3.4225,-2.2105,-2.3647,-2.2105,8.4574,3
1646632590000886398,7559,1646632590000664579,gnss,-1,1,35.156238902,136.966411382,73.4478,2.9884,1.3506,-2.4911,1.3506,3.3303,-2.0232,-2.4911,-2.0232,8.3976,3
1646632590200907959,7560,1646632590200786715,gnss,-1,1,35.156254392,136.966406232,73.6326,3.1176,0.5565,-3.4483,0.5565,3.2201,-1.1466,-3.4483,-1.1466,9.5861,3
1646632590392920050,7561,1646632590392742482,gnss,-1,1,35.156270711,136.966402926,73.5403,3.1176,0.5564,-3.4482,0.5564,3.2201,-1.1462,-3.4482,-1.1462,9.586,3
1646632590594042218,7562,1646632590593940699,gnss,-1,1,35.156287931,136.966399385,73.2848,2.8999,1.0631,-2.5623,1.0631,3.1393,-2.1562,-2.5623,-2.1562,8.3813,3
1646632590795288378,7563,1646632590795159383,gnss,-1,1,35.156304675,136.96639745,73.2577,2.912,1.1666,-2.5461,1.1666,3.2581,-2.0919,-2.5461,-2.0919,8.387,3
1646632590997279469,7564,1646632590997085185,gnss,-1,1,35.156322543,136.966391374,73.0488,3.1199,-0.3748,-2.5408,-0.3748,3.3285,-2.1577,-2.5408,-2.1577,8.4772,3
1646632591208468583,7565,1646632591208341773,gnss,-1,1,35.156337648,136.966389995,73.1164,2.8999,1.063,-2.5622,1.063,3.1392,-2.1556,-2.5622,-2.1556,8.3811,3
1646632591400580433,7566,1646632591400326299,gnss,-1,1,35.156354124,136.96638891,73.0518,2.912,1.1665,-2.5459,1.1665,3.258,-2.0913,-2.5459,-2.0913,8.3868,3
1646632591601554183,7567,1646632591601365331,gnss,-1,1,35.156370477,136.966385767,73.0776,2.9884,1.3504,-2.4904,1.3504,3.3302,-2.0214,-2.4904,-2.0214,8.3971,3
1646632591792190042,7568,1646632591792018826,gnss,-1,1,35.156386624,136.966383819,73.2804,3.1639,1.7445,-2.1266,1.7445,3.5309,-1.482,-2.1266,-1.482,8.562,3
1646632592003800873,7569,1646632592003637985,gnss,-1,1,35.156401904,136.966380593,73.3178,3.1639,1.7445,-2.1264,1.7445,3.5309,-1.4816,-2.1264,-1.4816,8.5619,3
1646632592194859624,7570,1646632592194740935,gnss,-1,1,35.156416132,136.966374394,73.0476,3.0352,1.3647,-2.3388,1.3647,3.2441,-1.9034,-2.3388,-1.9034,8.4956,3
1646632592396927813,7571,1646632592396589862,gnss,-1,1,35.156431233,136.966372034,73.1023,3.0352,1.3647,-2.3388,1.3647,3.2441,-1.9032,-2.3388,-1.9032,8.4955,3
1646632592598568655,7572,1646632592598300360,gnss,-1,1,35.156445639,136.966369423,73.5039,3.1739,0.8007,-3.4071,0.8007,3.2683,-1.0211,-3.4071,-1.0211,9.5963,3
1646632592799660147,7573,1646632592799336240,gnss,-1,1,35.15646079,136.966366532,73.6072,3.1405,0.6062,-3.4955,0.6062,3.2135,-1.3543,-3.4955,-1.3543,9.5036,3
1646632593000188334,7574,1646632592999906260,gnss,-1,1,35.156475948,136.966363387,73.5793,3.1405,0.6061,-3.4954,0.6061,3.2135,-1.354,-3.4954,-1.354,9.5035,3
1646632593200289365,7575,1646632593200175231,gnss,-1,1,35.156487875,136.966361481,74.2442,4.4183,-2.4148,-5.1929,-2.4148,3.806,2.6701,-5.1929,2.6701,10.8194,3
1646632593402796443,7576,1646632593402457287,gnss,-1,1,35.156502356,136.966358822,74.2224,3.9275,-1.7014,-4.883,-1.7014,3.5186,2.2117,-4.883,2.2117,10.7086,3
1646632593592689034,7577,1646632593592438931,gnss,-1,1,35.156516252,136.966356362,74.1565,4.4182,-2.4149,-5.1926,-2.4149,3.806,2.6702,-5.1926,2.6702,10.8188,3
1646632593794062059,7578,1646632593793768319,gnss,-1,1,35.156529826,136.966353599,74.2294,4.4182,-2.4149,-5.1924,-2.4149,3.806,2.6703,-5.1924,2.6703,10.8185,3
1646632593994064131,7579,1646632593993940799,gnss,-1,1,35.15654295,136.966351553,74.2424,4.4182,-2.4149,-5.1923,-2.4149,3.8061,2.6704,-5.1923,2.6704,10.8183,3
1646632594195386633,7580,1646632594195226312,gnss,-1,1,35.156554436,136.966350737,74.6928,4.5825,-2.8679,-5.5012,-2.8679,4.2845,3.5326,-5.5012,3.5326,11.1542,3
1646632594397549874,7581,1646632594397415847,gnss,-1,1,35.156568353,136.966347164,74.5819,3.9856,-1.8328,-4.9643,-1.8328,4.0994,3.5543,-4.9643,3.5543,11.3508,3
1646632594597794969,7582,1646632594597678181,gnss,-1,1,35.156580483,136.966344234,74.6144,3.9854,-1.8166,-4.951,-1.8166,3.8699,2.934,-4.951,2.934,10.9533,3
1646632594799813461,7583,1646632594799644524,gnss,-1,1,35.156594101,136.9663405,74.4323,4.4573,-2.4108,-5.2178,-2.4108,4.0335,3.2716,-5.2178,3.2716,11.1555,3
1646632594998824678,7584,1646632594998663751,gnss,-1,1,35.15660403,136.966346148,75.743,4.7501,-3.4573,-6.1578,-3.4573,5.5603,6.085,-6.1578,6.085,13.1417,3
1646632595199990095,7585,1646632595199867009,gnss,-1,1,35.156618628,136.966338333,74.9523,4.4683,-2.5073,-5.3251,-2.5073,4.3075,4.0213,-5.3251,4.0213,11.7265,3
1646632595401041230,7586,1646632595400930902,gnss,-1,1,35.156628434,136.966341746,75.8329,4.7501,-3.4575,-6.1576,-3.4575,5.5605,6.0854,-6.1576,6.0854,13.1416,3
1646632595595716012,7587,1646632595595264169,gnss,-1,1,35.156639964,136.966339833,76.0348,4.7501,-3.4576,-6.1576,-3.4576,5.5606,6.0857,-6.1576,6.0857,13.1416,3
1646632595795908290,7588,1646632595795623255,gnss,-1,1,35.156658766,136.966328375,73.8137,3.6945,-1.2301,-3.1369,-1.2301,4.3231,2.0373,-3.1369,2.0373,9.1804,3
1646632595995596118,7589,1646632595995248616,gnss,-1,1,35.156670338,136.966326332,73.8806,3.6945,-1.2302,-3.1368,-1.2302,4.3231,2.0376,-3.1368,2.0376,9.1803,3
1646632596196502699,7590,1646632596196388336,gnss,-1,1,35.156681672,136.96632385,73.7942,3.6945,-1.2303,-3.1366,-1.2303,4.3231,2.0379,-3.1366,2.0379,9.1803,3
1646632596288065315,7591,1646632596287802506,gnss,-1,1,35.156681672,136.96632385,73.7942,3.6945,-1.2303,-3.1366,-1.2303,4.3231,2.0379,-3.1366,2.0379,9.1803,3
1646632596289470697,7592,1646632596289290148,gnss,-1,1,35.156681672,136.96632385,73.7942,3.6945,-1.2303,-3.1366,-1.2303,4.3231,2.0379,-3.1366,2.0379,9.1803,3
1646632596290885365,7593,1646632596290673163,gnss,-1,1,35.156681672,136.96632385,73.7942,3.6945,-1.2303,-3.1366,-1.2303,4.3231,2.0379,-3.1366,2.0379,9.1803,3
1646632596398255638,7594,1646632596398054617,gnss,-1,1,35.156693014,136.966321507,73.8598,3.6945,-1.2303,-3.1365,-1.2303,4.3231,2.0382,-3.1365,2.0382,9.1802,3
1646632596600690678,7595,1646632596600385355,gnss,-1,1,35.156697539,136.966327483,76.2579,4.7501,-3.458,-6.1572,-3.458,5.5611,6.0868,-6.1572,6.0868,13.1414,3
1646632596802453757,7596,1646632596802174149,gnss,-1,1,35.156716117,136.966313102,73.797,3.2816,1.256,-2.1801,1.256,3.9206,-1.1395,-2.1801,-1.1395,8.6778,3
1646632596993023186,7597,1646632596992752368,gnss,-1,1,35.156727819,136.96630937,73.7596,3.2816,1.256,-2.1799,1.256,3.9206,-1.1389,-2.1799,-1.1389,8.6778,3
1646632597202591858,7598,1646632597202474107,gnss,-1,1,35.156738947,136.966305228,73.7942,3.2124,1.6017,-2.0029,1.6017,3.6329,-1.7097,-2.0029,-1.7097,8.6073,3
1646632597393464300,7599,1646632597393251422,gnss,-1,1,35.156751177,136.96630212,73.756,3.3228,2.1048,-2.3352,2.1048,3.7863,-1.8547,-2.3352,-1.8547,8.6122,3
1646632597595250822,7600,1646632597595008039,gnss,-1,1,35.156757929,136.966295093,73.3083,3.7321,2.4946,-1.6099,2.4946,3.9306,-1.2893,-1.6099,-1.2893,8.7751,3
1646632597796330267,7601,1646632597796209219,gnss,-1,1,35.156768623,136.966290276,73.4478,3.4081,1.7888,-1.6093,1.7888,3.3777,-1.4199,-1.6093,-1.4199,8.6934,3
1646632597997456808,7602,1646632597997338692,gnss,-1,1,35.156778472,136.966285316,73.0478,3.1803,1.3925,-2.2741,1.3925,3.217,-2.045,-2.2741,-2.045,8.4333,3
1646632598199466617,7603,1646632598199346364,gnss,-1,1,35.156791323,136.966282946,73.2496,3.2715,1.5647,-2.0536,1.5647,3.2848,-1.8317,-2.0536,-1.8317,8.5245,3
1646632598391702525,7604,1646632598391568841,gnss,-1,1,35.156800338,136.966277133,73.1948,3.0959,1.145,-2.2991,1.145,3.0992,-2.0776,-2.2991,-2.0776,8.4317,3
1646632598594261608,7605,1646632598594010691,gnss,-1,1,35.156810615,136.966272731,73.3073,3.0959,1.145,-2.299,1.145,3.0992,-2.0774,-2.299,-2.0774,8.4316,3
1646632598794329130,7606,1646632598794214576,gnss,-1,1,35.156820739,136.966268758,73.3084,3.0959,1.145,-2.2989,1.145,3.0992,-2.0771,-2.2989,-2.0771,8.4315,3
1646632598995897494,7607,1646632598995732175,gnss,-1,1,35.156831167,136.966265146,73.4074,3.6414,2.2094,-3.1982,2.2094,3.6158,-3.0194,-3.1982,-3.0194,8.8169,3
1646632599207108540,7608,1646632599207002768,gnss,-1,1,35.156841163,136.966260729,73.4623,3.6414,2.2094,-3.1982,2.2094,3.6158,-3.0193,-3.1982,-3.0193,8.8168,3
1646632599399233959,7609,1646632599399014935,gnss,-1,1,35.156854502,136.9662573,74.0974,2.9061,1.0005,-2.5667,1.0005,3.0855,-2.1602,-2.5667,-2.1602,8.3422,3
1646632599599902250,7610,1646632599599730266,gnss,-1,1,35.156864373,136.966253327,74.0416,2.9061,1.0005,-2.5666,1.0005,3.0855,-2.16,-2.5666,-2.16,8.3421,3
1646632599801069574,7611,1646632599800835073,gnss,-1,1,35.156874109,136.966249247,74.2501,2.8626,0.8599,-2.6175,0.8599,3.041,-2.2225,-2.6175,-2.2225,8.3254,3
1646632600002573915,7612,1646632600002196836,gnss,-1,1,35.156883562,136.966244877,74.4414,2.8626,0.8599,-2.6174,0.8599,3.041,-2.2224,-2.6174,-2.2224,8.3253,3
1646632600192542885,7613,1646632600192419945,gnss,-1,1,35.156892789,136.966240637,74.5602,2.8626,0.8599,-2.6173,0.8599,3.041,-2.2222,-2.6173,-2.2222,8.3252,3
1646632600396422642,7614,1646632600396112044,gnss,-1,1,35.156902096,136.966236682,74.6578,2.8626,0.8598,-2.6173,0.8598,3.041,-2.222,-2.6173,-2.222,8.3251,3
1646632600606871705,7615,1646632600606724567,gnss,-1,1,35.156911714,136.966232446,74.6427,2.8626,0.8598,-2.6172,0.8598,3.041,-2.2218,-2.6172,-2.2218,8.3251,3
